OBJECTID,HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,X,Y,GeocodeStatus
3135,04092014498,TGI Friday`s,4209 Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-5542,2006-02-09T00:00:00.000Z,Restaurant,-78.6131998558616,35.839106202732,M
3136,04092015446,FIREHOUSE SUBS #487,1551 HWY 70 W ,,GARNER,NC,27529,(919) 662-4801,2009-08-05T00:00:00.000Z,Restaurant,0,0,U
3137,04092015460,NEW CHINA KING RESTAURANT,1811 NEW HOPE CHURCH RD,,RALEIGH,NC,27609-6288,(919) 873-1256,2009-09-15T00:00:00.000Z,Restaurant,-78.6081538155556,35.8360418688006,M
3138,04092015604,WAFFLE HOUSE #725,2624 WESTINGHOUSE BLVD ,,RALEIGH,NC,27604-2471,(919) 833-5954,2010-04-19T00:00:00.000Z,Restaurant,-78.5982356172133,35.8165939392278,M
3139,04092016886,METLIFE CARY CAFE,201 METLIFE WAY,,CARY,NC,27513,(919) 538-7017,2015-02-23T00:00:00.000Z,Restaurant,-78.7997556331786,35.8300517538109,M
3140,04092040330,BIG RED'S DOGHOUSE (WCID #499),4826 Watkins Rd,,Rolesville,NC,27587,(919) 279-0654,2015-03-31T00:00:00.000Z,Pushcarts,0,0,U
3141,04092030277,"FIRE CHEF, LLC (WCID #526)",3709 NEIL ST ,,RALEIGH,NC,27607,(919) 400-9086,2015-03-20T00:00:00.000Z,Mobile Food Units,-78.6868475275516,35.7929554474161,M
3142,04092021633,MANDARIN EXPRESS,4325 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 787-7127,2010-11-12T00:00:00.000Z,Food Stand,-78.6818448283049,35.8418381451242,T
3143,04092021379,Harris Teeter #69 Produce,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006-04-21T00:00:00.000Z,Food Stand,-78.7055678365069,35.8254506659853,M
3144,04092014597,Ba-Da Wings,2161 Avent Ferry RD ,Ste.100,RALEIGH,NC,27606,(919) 832-3902,2006-06-09T00:00:00.000Z,Restaurant,-78.6760509024408,35.7783581759847,M
3145,04092016265,ACRO CAFE,11 W JONES ST ,,RALEIGH,NC,27601,(919) 733-7450,2012-09-14T00:00:00.000Z,Restaurant,-78.639430831557,35.7822051085217,M
3146,04092110116,Reedy Creek Elem. Cafeteria,940 REEDY CREEK RD ,,CARY,NC,27513-3046,(919) 380-3660,1999-08-04T00:00:00.000Z,Public School Lunchrooms,-78.7682340464723,35.8127483538845,M
3147,04092020857,Sam`s Club #6570 Deli,3001 Calvary DR ,,RALEIGH,NC,27604-2801,(919) 874-0112,1998-12-18T00:00:00.000Z,Food Stand,-78.5850040613663,35.8464846337981,M
3148,04092014001,Logan`s Roadhouse,1000 Timber DR E ,,GARNER,NC,27529,(919) 329-9340,2004-03-05T00:00:00.000Z,Restaurant,-78.5810320620821,35.6889382895929,M
3149,04092110112,Lufkin Middle School Cafeteria,1002 LUFKIN RD ,,APEX,NC,27539-8160,(919) 363-1090,1998-09-14T00:00:00.000Z,Public School Lunchrooms,-78.8301588726644,35.7196574570504,M
3150,04092017141,CHINA STAR,6109-110 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 977-4678,2016-01-26T00:00:00.000Z,Restaurant,-78.5494711229056,35.7256188580011,M
3151,04092017151,ARBY'S #6554,1031 HARRISON AVE ,,CARY,NC,27513,(919) 469-1887,2016-02-22T00:00:00.000Z,Restaurant,-78.7835455737177,35.804513497284,M
3152,04092017158,ARBY'S #7668,2104 S MAIN ST ,,WAKE FOREST,NC,27587,(919) 556-6724,2016-02-26T00:00:00.000Z,Restaurant,-78.533988699868,35.9489861125816,M
3153,04092015298,GREEK FIESTA,1400 BOULDERSTONE WAY ,,CARY,NC,27519,(919) 467-7330,2008-12-05T00:00:00.000Z,Restaurant,-78.8480379707273,35.7923068334785,M
3154,04092021737,CORNER KICK CAFE,200 SOCCER PARK  DR ,,CARY,NC,27511,(919) 621-2168,2013-02-20T00:00:00.000Z,Food Stand,-78.7536849221547,35.7902823058411,M
3155,04092021757,THE HAT RACK CATERING KITCHEN,100 E DAVIS ST ,(1ST FLOOR),RALEIGH,NC,27601,(919) 754-3767,2013-10-01T00:00:00.000Z,Food Stand,0,0,U
3156,04092016520,MCDONALDS #12332,865 Durham RD ,,WAKE FOREST,NC,27587-8793,(919) 554-1095,2013-10-04T00:00:00.000Z,Restaurant,-78.5377857628436,35.9788488214249,M
3157,04092021766,TOP DOG,207 N MAIN ST ,,ROLESVILLE,NC,27571,(919) 556-5598,2013-10-30T00:00:00.000Z,Food Stand,-78.4545397840956,35.9260520460802,M
3158,04092012231,Knights Play Golf Center,2512 Ten Ten Rd,,APEX,NC,27502,(919) 303-3747,1998-04-27T00:00:00.000Z,Restaurant,-78.8141631208299,35.7112864200441,M
3159,04092013053,"PNC 114 &amp; MAKUS",1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
3160,04092020927,BJ`s Wholesale Club Deli And Market,2370 WALNUT ST ,,CARY,NC,27511-9210,(919) 854-2777,2000-03-31T00:00:00.000Z,Food Stand,-78.7442731435116,35.7532358441481,M
3161,04092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,,RALEIGH,NC,27617,(919) 405-2802,2010-06-15T00:00:00.000Z,Restaurant,-78.7848205122567,35.9094979074977,M
3162,04092016702,China Wok,7440-143 Louisburg RD ,,RALEIGH,NC,27616,(919) 862-9898,2014-05-28T00:00:00.000Z,Restaurant,-78.5404990544421,35.8755931925102,M
3163,04092021794,Harris Teeter #236 - Meat/Seafood,7145 O'Kelly Chapel RD ,,CARY,NC,27519,,2014-06-06T00:00:00.000Z,Food Stand,-78.8882464409833,35.8441513509817,M
3164,04092160081,Sunnybrook Rehabilitation Center Foodservice,25 Sunnybrook Rd,,RALEIGH,NC,27610,(919) 231-6150,2014-07-17T00:00:00.000Z,Institutional Food Service,-78.5839814583972,35.7858823942813,M
3165,04092014446,Carolina Ale House,7981 Skyland Ridge PKY ,,RALEIGH,NC,27606,(919) 957-4200,2005-12-02T00:00:00.000Z,Restaurant,-78.7828181838057,35.914375367105,M
3166,04092014455,Pei Wei Asian Diner #108,10251 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 484-4113,2005-12-01T00:00:00.000Z,Restaurant,-78.785170041453,35.9113349654828,M
3167,04092014486,Big Ed`s City Market Restaurant,220 Wolfe ST ,,RALEIGH,NC,27601,(919) 836-9909,2006-01-06T00:00:00.000Z,Restaurant,-78.6359868073209,35.7760548509314,M
3168,04092021835,KAPLAN CATERING,9420-111 FORUM DRIVE,,RALEIGH,NC,27615,(919) 274-0456,2015-02-23T00:00:00.000Z,Food Stand,-78.6536144429695,35.8972310751713,M
3169,04092016903,EMBASSY SUITES BAR AND BISTRO,4700 CREEDMOOR RD ,,RALEIGH,NC,27612-5802,(919) 881-0000,2015-05-06T00:00:00.000Z,Restaurant,-78.679221862815,35.8447666639163,M
3170,04092015859,POPEYES #11025,3699 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 803-7777,2011-01-07T00:00:00.000Z,Restaurant,-78.5792370373739,35.7988531315729,M
3171,04092016923,"PHARMACY BOTTLE &amp; BEVERAGE",120 E CHATHAM ST ,,CARY,NC,27511,(919) 234-1098,2015-03-18T00:00:00.000Z,Restaurant,-78.7803973698415,35.7871127614398,M
3172,04092016920,WAKE MED NORTH FALLS CAFE,10000 FALLS OF NEUSE RD ,,RALEIGH,NC,27614,(919) 350-1478,2015-05-07T00:00:00.000Z,Restaurant,-78.597844600672,35.9089085278932,M
3173,04092013442,Starbucks #8459,4421 SIX FORKS RD,STE 116,RALEIGH,NC,27609-5761,(919) 571-0713,2001-10-24T00:00:00.000Z,Restaurant,-78.6434988524895,35.8401741847217,M
3174,04092110042,North Garner Middle Sch. Caf.,720 POWELL DR,,GARNER,NC,27529-3128,(919) 662-2448,1991-04-03T00:00:00.000Z,Public School Lunchrooms,-78.6117766082807,35.7160255633685,M
3175,04092010052,BB`s Grill,2950  42 HWY ,,WILLOW SPRING,NC,27592-7810,(919) 524-2835,1991-04-02T00:00:00.000Z,Restaurant,-78.691499309505,35.5908481643875,M
3176,04092017212,SUBWAY #1119,3130 INTEGRITY DR ,,GARNER,NC,27529,(919) 200-6863,2016-04-29T00:00:00.000Z,Restaurant,-78.5817005319236,35.7261553037228,M
3177,04092010287,Glenwood Grill,2603-151 Glenwood Ave ,,RALEIGH,NC,27608,(919) 782-3102,1991-03-18T00:00:00.000Z,Restaurant,-78.6604671956741,35.8164774388253,M
3178,04092030119,Lonches San Luis (WCID #045),1205 Plainview DR ,,RALEIGH,NC,27603,(919) 337-7949,2004-09-07T00:00:00.000Z,Mobile Food Units,-78.576852569616,35.7968945037324,M
3179,04092017246,GREEK BASMA,7272 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 285-0808,2016-06-24T00:00:00.000Z,Restaurant,-78.8329268398182,35.6349999110588,M
3180,04092017262,MCALISTER'S DELI #100956,5505 CAPITAL BLVD ,,RALEIGH,NC,27616,(919) 900-7846,2016-07-15T00:00:00.000Z,Restaurant,-78.5826581380414,35.8606457555426,M
3181,04092017279,PIEOLOGY #8094,4158 MAIN AT NORTH HILLS ST ,SUITE 103,RALEIGH,NC,27609,(919) 803-5860,2016-07-15T00:00:00.000Z,Restaurant,-78.6432305001934,35.8371856087157,M
3182,04092017282,WENDY'S #6328,6611 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 782-1065,2016-08-11T00:00:00.000Z,Restaurant,-78.7086988474624,35.8596912820104,M
3183,04092160057,MORNINGSIDE ASSISTED LIVING KITCHEN,801 DIXIE TRL ,,RALEIGH,NC,27607,(919) 828-5557,2006-08-16T00:00:00.000Z,Institutional Food Service,-78.6771850809651,35.8004939294656,M
3184,04092016307,CHILI'S #1534,1201 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 468-3290,2012-11-21T00:00:00.000Z,Restaurant,-78.8167602310106,35.8045437821119,M
3185,04092016598,MADRAS DOSA AND CURRY,740 E CHATHAM ST ,STE E,CARY,NC,27511,(919) 463-9130,2014-01-06T00:00:00.000Z,Restaurant,-78.7669159023332,35.790778627447,M
3186,04092015317,FIVE GUYS BURGERS & FRIES,"8107 CREEDMOOR RD, STE 100",,RALEIGH,NC,27613,(919) 844-7057,2009-01-05T00:00:00.000Z,Restaurant,-78.6811679701304,35.8978879927166,M
3187,04092015786,A'NETS KATCH,2009 VILLAGE PARK DR ,,KNIGHTDALE,NC,27545,(919) 217-0133,2011-08-12T00:00:00.000Z,Restaurant,-78.4933601729406,35.7972117650798,M
3188,04092014505,Sosta Cafe,130 E Davie ST,,RALEIGH,NC,27601,(919) 833-1006,2006-02-16T00:00:00.000Z,Restaurant,-78.6376257697383,35.7751805343998,M
3189,04092016649,GROUCHO'S DELI,10 HORNE ST ,STE 102,RALEIGH,NC,27607,(919) 977-7747,2014-03-19T00:00:00.000Z,Restaurant,-78.6677220679133,35.7880892131582,M
3190,04092016662,HUNGRY HOWIES PIZZA,1904 NW MAYNARD RD ,UNIT 102,CARY,NC,27513,(919) 234-1380,2014-04-01T00:00:00.000Z,Restaurant,-78.7949036831061,35.7988762184086,M
3191,04092030257,LEE'S KITCHEN (WCID #478),4638 CAPITAL  BLVD ,,RALEIGH,NC,27604,,2014-04-21T00:00:00.000Z,Mobile Food Units,-78.5792624860689,35.8483382763026,M
3192,04092160050,Brighton Gardens Assisted Living of Raleigh Kitchen,3101 Duraleigh RD,,RALEIGH,NC,27612,(919) 571-1123,2006-03-31T00:00:00.000Z,Institutional Food Service,-78.7068909032277,35.8227400130907,M
3193,04092021382,Harris Teeter #344 Deli/Bakery,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006-04-10T00:00:00.000Z,Food Stand,-78.6187407956936,35.8662794382365,M
3194,04092016246,STARBUCKS #8214,6176 FALLS OF NEUSE RD ,#100,RALEIGH,NC,27609,(919) 873-9615,2012-08-23T00:00:00.000Z,Restaurant,-78.6201799768219,35.8665704052348,M
3195,04092021625,HUNGRY HOWIE`S #613, 6701-101 GLENWOOD  AVE ,,RALEIGH,NC,27612,(919) 782-3434,2010-08-24T00:00:00.000Z,Food Stand,-78.7098563374753,35.8610213478911,M
3196,04092016387,THE HAT RACK (RED HAT 9TH FLOOR),100 E DAVIE ST ,,RALEIGH,NC,27601,(919) 301-3062,2013-03-13T00:00:00.000Z,Restaurant,-78.6376257697383,35.7751805343998,M
3197,04092016696,Johnny's Pizza,8759 Holly Springs Road,,Apex,NC,27539,(919) 434-5989,2014-05-30T00:00:00.000Z,Restaurant,-78.7734583774791,35.6926470028604,M
3198,04092021672,The Butchers Market,5045 FALLS OF NEUSE ,,RALEIGH,NC,27609,(919) 809-8914,2011-03-29T00:00:00.000Z,Food Stand,-78.6155752633186,35.8497829383169,M
3199,04092016594,SMITHFIELD'S CHICKEN'N BAR-B-Q,7304 KNIGHTDALE  BLVD ,,KNIGHTDALE,NC,27545,(919) 865-1905,2014-01-06T00:00:00.000Z,Restaurant,-78.4848096908324,35.7979045823541,M
3200,04092016548,GARIBALDI TRATTORIA PIZZA E PASTA,900 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-8865,2014-06-13T00:00:00.000Z,Restaurant,-78.7869099363341,35.5911167795925,M
3201,04092016465,"CORBETT'S BURGERS &amp; SODA BAR",126 KILMAYNE DR ,,CARY,NC,27511,(919) 461-0055,2013-07-16T00:00:00.000Z,Restaurant,-78.7830444548835,35.7704932050355,M
3202,04092021750,CHARLEY'S PHILLY STEAKS # 789,5959 TRIANGLE TOWN  BLVD ,STE 1124,RALEIGH,NC,27616,(919) 792-2206,2013-08-07T00:00:00.000Z,Food Stand,-78.5760386365943,35.8659985579128,M
3203,04092021761,Pavillion Talley Student Union,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 513-1602,2013-10-10T00:00:00.000Z,Food Stand,-78.6787287378212,35.784482781381,M
3204,04092021699,MARCO'S PIZZA #8093,9101 LEESVILLE RD ,STE 125,RALEIGH,NC,27613,(919) 870-4446,2011-12-23T00:00:00.000Z,Food Stand,-78.725482071594,35.8967594977791,M
3205,04092016641,"DeM0'S PIZZERIA &amp; DELI",222-121 GLENWOOD AVE ,,RALEIGH,NC,27613,(919) 754-1050,2014-03-13T00:00:00.000Z,Restaurant,-78.6473350913637,35.7839289750802,M
3206,04092021785,ONE EARTH,2610 CATES AVE ,,RALEIGH,NC,27695,(919) 515-9245,2014-03-11T00:00:00.000Z,Food Stand,-78.6787287378212,35.784482781381,M
3207,04092021403,Harris Teeter #283 Produce ,8101 Fayetteville RD ,,FUQUAY VARINA ,NC,27603,(919) 772-0241,2006-08-16T00:00:00.000Z,Food Stand,-78.7013477394886,35.6635611404622,M
3208,04092016735,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,,Morrisville,NC,27560,,2014-08-12T00:00:00.000Z,Restaurant,-78.7894225512297,35.8697064183296,M
3209,04092016744,McDonald's #5651,8305 Creedmoor  RD ,,RALEIGH,NC,27615,(919) 847-8111,2014-08-29T00:00:00.000Z,Restaurant,-78.6814058995515,35.9003565024302,M
3210,04092016554,"VINNIE'S STEAK HOUSE &amp; TAVERN",7440 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 847-7319,2013-11-18T00:00:00.000Z,Restaurant,-78.6452677855395,35.8815737173795,M
3211,04092016553,HAWTHORN SUITES BREAKFAST,1020 BUCK JONES RD ,,RALEIGH,NC,27606,(919) 468-4222,2013-10-28T00:00:00.000Z,Restaurant,-78.7413428411946,35.7707240938094,M
3212,04092021767,DOMINO'S PIZZA #4495,10411 MONCREIFFE RD ,STE 101,RALEIGH,NC,27617,(919) 957-2929,2013-11-21T00:00:00.000Z,Food Stand,-78.7921007838202,35.8999627122572,M
3213,04092021811,LOWES FOODS #162 PRODUCE,6430 TRYON ROAD,,CARY,NC,27513,(919) 859-9335,2014-09-25T00:00:00.000Z,Food Stand,-78.7615544089434,35.7455993847078,M
3214,04092016397,GINO'S PIZZA,6260 GLENWOOD AVE ,STE 126,RALEIGH,NC,27612-2650,(919) 783-7555,2013-04-04T00:00:00.000Z,Restaurant,-78.7035965536337,35.8586003021302,M
3215,04092015271,42ND STREET OYSTER BAR,2400 W TERMINAL BLVD ,RDU terminal 2,RDU AIRPORT,NC,27623,(919) 840-0506,2008-10-23T00:00:00.000Z,Restaurant,0,0,U
3216,04092016963,RUCKUS ARBORETUM,2025 RENNAISANCE PARK PL ,,CARY,NC,27513,(919) 677-3999,2015-06-22T00:00:00.000Z,Restaurant,-78.7720942751418,35.8279168823784,M
3217,04092016471,THE CAPITAL ROOM,1520 BLUE RIDGE RD,,RALEIGH,NC,27607-3906,(919) 832-4100 ext. 7722,2013-08-05T00:00:00.000Z,Restaurant,-78.7058930428627,35.8013491825259,M
3218,04092016497,RALEIGH CRABTREE MARRIOTT FOODSERVICE,4500 MARRIOTT DR ,,RALEIGH,NC,27612-3365,(919) 781-7000,2013-10-03T00:00:00.000Z,Restaurant,-78.677727502951,35.8427736167074,M
3219,04092021874,CHICK-FIL-A #1466,5959 TRIANGLE TOWN BLVD ,FC 1104,RALEIGH,NC,27616,(919) 792-2214,2015-09-15T00:00:00.000Z,Food Stand,-78.5760386365943,35.8659985579128,M
3220,04092021879,FOOD LION #1358 PRODUCE,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614,(919) 847-1640,2015-09-18T00:00:00.000Z,Food Stand,-78.5894089628709,35.9060342492612,M
3221,04092021474,Lee`s Kitchen,4638 Capital BLVD ,,RALEIGH,NC,27604,(919) 872-7422,2007-09-20T00:00:00.000Z,Food Stand,-78.5792624860689,35.8483382763026,M
3222,04092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,,CARY,NC,27519,(919) 388-2200,2014-03-21T00:00:00.000Z,Restaurant,-78.8882464409833,35.8441513509817,M
3223,04092020845,Papa John`s,6470 TRYON RD ,,CARY,NC,27511-7050,(919) 851-5656,1998-06-29T00:00:00.000Z,Food Stand,-78.7613510067241,35.7443298438062,M
3224,04092014977,Starbucks Coffee Co,8204-120 Tryon Woods DR ,,CARY,NC,27518,(919) 851-6439,2007-10-22T00:00:00.000Z,Restaurant,-78.7416961302941,35.7470082566441,M
3225,04092012910,Korean Garden Restaurant,748 E CHATHAM ST,Suite E,CARY,NC,27511-6928,(919) 388-3615,1999-04-14T00:00:00.000Z,Restaurant,-78.7651415525051,35.7915724137677,M
3226,04092016622,WINGIN'IT,1625 N MAIN ST ,STE 109,FUQUAY VARINA,NC,27526,,2014-02-28T00:00:00.000Z,Restaurant,-78.7614646527322,35.5967409549837,M
3227,04092021846,FOOD LION #586 PRODUCE,3416 POOLE RD ,,RALEIGH,NC,27610,(919) 231-6202,2015-04-24T00:00:00.000Z,Food Stand,-78.5795326059797,35.7672457084096,M
3228,04092016074,PENN STATION #251,1013 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 388-3368,2011-12-23T00:00:00.000Z,Restaurant,-78.8167602310106,35.8045437821119,M
3229,04092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,,CLAYTON,NC,27520-9306,(919) 553-4554,2001-11-30T00:00:00.000Z,Restaurant,-78.5077070683659,35.6797673483761,M
3230,04092021519,International Foods Meats,421 Chapanoke  RD ,Ste 140,RALEIGH,NC,27603,(919) 662-5428,2008-03-14T00:00:00.000Z,Food Stand,-78.6533176143323,35.7346332925388,M
3231,04092015087,BRUEGGERS BAGELS #644,3510 WADE AVE ,,RALEIGH,NC,27607,(919) 828-1301,2008-03-20T00:00:00.000Z,Restaurant,-78.6855808564756,35.8021202256076,M
3232,04092090014,FIVE POINTS CENTER FOR ACTIVE ADULTS,2000 NOBLE RD ,,RALEIGH,NC,27608,,2012-07-13T00:00:00.000Z,Elderly Nutrition Sites (catered),-78.6349049007827,35.8083851468083,M
3233,04092016761,FIREHOUSE SUBS #785,7901-133 FALLS OF NEUSE ROAD,,RALEIGH,NC,27615,(919) 322-0384,2014-09-24T00:00:00.000Z,Restaurant,-78.627248251033,35.8915483051141,M
3234,04092016083,NEW RAINBOW CHINESE RESTAURANT,3427 N Main St ,,FUQUAY-VARINA,NC,27526,(919) 567-8272,2012-01-31T00:00:00.000Z,Restaurant,-78.725842641753,35.6251494050477,M
3235,04092015588,IRIS,2110 BLUE RIDGE RD ,,RALEIGH,NC,27607,(919) 664-6834,2010-03-24T00:00:00.000Z,Restaurant,-78.7178668796919,35.8151160976614,M
3236,04092021916,FOOD LION #561 PRODUCE,217 TIMBER DR ,,GARNER,NC,27529,(919) 779-5551,2015-11-12T00:00:00.000Z,Food Stand,-78.6061310097343,35.6850072352854,M
3237,04092021914,FOOD LION #996 PRODUCE,7971 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 772-0317,2015-11-12T00:00:00.000Z,Food Stand,-78.6974253950467,35.6650815437307,M
3238,04092015652,ANVIL`S CHEESESTEAKS,2893 JONES FRANKLIN RD ,,RALEIGH,NC,27606,(919) 854-0558,2010-04-19T00:00:00.000Z,Restaurant,-78.7366636446314,35.7440544315325,M
3239,04092030221,BACKYARD BISTRO #1 (WCID #267),HILLSBOROUGH  ST ,,RALEIGH,NC,27607,(919) 851-6203,2010-06-22T00:00:00.000Z,Mobile Food Units,0,0,U
3240,04092017560,BIRYANI POT,962 AIRPORT  BLVD ,STE B,MORRISVILLE,NC,27560,(919) 460-3339,2017-04-06T00:00:00.000Z,Restaurant,-78.8203968195306,35.8571876307245,M
3241,04092017561,TAILGATERS SPORTS BAR,2645-A E Millbrook RD ,,RALEIGH,NC,27604,(919) 790-6800,2017-04-07T00:00:00.000Z,Restaurant,-78.5905395014679,35.8484697402253,M
3242,04092017285,Szechuan Garden Morrisville,10285 Chapel Hill  RD ,STE 300,MORRISVILLE,NC,27560,(919) 468-6878,2016-08-16T00:00:00.000Z,Restaurant,-78.8278800301883,35.8301257361796,M
3243,04092017287,HARRIS TEETER #112 STARBUCKS,270 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 460-4326,2016-08-15T00:00:00.000Z,Restaurant,-78.7805745995314,35.8047030004404,M
3244,04092021983,LITTLE CAESARS #1509-0004,130 W HOLLY SPRINGS RD ,,HOLLY SPRINGS,NC,27540,(919) 343-1379,2016-10-11T00:00:00.000Z,Food Stand,-78.835886894992,35.6557617911135,M
3245,04092021984,SPEEDY BURRITOS,5959-1100 TRIANGLE TOWN BLVD ,,RALEIGH,NC,27616,,2016-10-05T00:00:00.000Z,Food Stand,-78.5715916254022,35.8654630631354,T
3246,04092017454,ARUSUVAI SOUTH INDIAN HOMEMADE FLAVORS,9650-145 Strickland RD ,,RALEIGH,NC,27615,(919) 847-1984,2016-11-10T00:00:00.000Z,Restaurant,-78.6570246222059,35.9018752161709,M
3247,04092015280,SITTI BY NEOMONDY,137 S WILMINGTON  ST ,,RALEIGH,NC,27601,(919) 239-4070,2008-11-05T00:00:00.000Z,Restaurant,-78.6379504665415,35.7783801425044,M
3248,04092017294,WENDY'S #6320,7020  US HWY 64 E ,,KNIGHTDALE,NC,27545,(919) 266-0917,2016-08-24T00:00:00.000Z,Restaurant,0,0,U
3249,04092014346,CARRABBA'S ITALIAN GRILL #8412,1201 HADDON HALL DR ,,APEX,NC,27502,(919) 387-6336,2005-07-01T00:00:00.000Z,Restaurant,-78.8710137522239,35.7421508817074,M
3250,04092016931,Los Magueyes Fajita House,9605 CHAPEL HILL RD ,,MORRISVILLE ,NC,27560,(919) 481-9002,2015-05-26T00:00:00.000Z,Restaurant,-78.8115950316862,35.806409312883,M
3251,04092016973,MCDONALDS #32336,1001 MORRISVILLE CARPENTER RD ,,MORRISVILLE,NC,27560,(919) 460-7228,2015-07-14T00:00:00.000Z,Restaurant,-78.8448215484583,35.8188979817791,M
3252,04092021862,PAPA MURPHY'S NC046,3434 KILDAIRE FARMS RD ,SUITE 127,CARY,NC,27518,(919) 387-3500,2015-07-17T00:00:00.000Z,Food Stand,-78.7956389114642,35.7059593389913,M
3253,04092016203,NEW RAINBOW GARDEN,407 S MAIN ST ,,ROLESVILLE,NC,27571,(919) 554-8838,2012-06-08T00:00:00.000Z,Restaurant,-78.4647272132021,35.9173153847388,M
3254,04092017000,"THE GARDEN GRILLE &amp; BAR BY HILTON",3912 ARROW DR ,,RALEIGH,NC,27612,(919) 703-2525,2015-07-28T00:00:00.000Z,Restaurant,-78.6733042651732,35.8354064871209,M
3255,04092014971,Hampton Inn & Suites Brier Creek,8021 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 484-0500,2007-10-04T00:00:00.000Z,Restaurant,-78.7772592811079,35.9073626988717,M
3256,04092014979,Jasmin Mediterranean Bistro,2430 Hillsborough ST ,,RALEIGH,NC,27607,(919) 755-9991,2007-10-22T00:00:00.000Z,Restaurant,-78.6678287771748,35.7879185999133,M
3257,04092015406,DUNKIN` DONUTS PC #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 784-0050,2009-05-29T00:00:00.000Z,Restaurant,-78.7450393587516,35.887364542887,M
3258,04092110513,BEAVERDAM ELEMENTARY SCHOOL CAFETERIA,3591 TARHEEL CLUB RD ,,RALEIGH,NC,27604,(919) 694-0222 ext. 22783,2016-08-25T00:00:00.000Z,Public School Lunchrooms,-78.5278680017914,35.8212479428701,M
3259,04092021395,Anton Airfood Commissary Kitchen,2125 Airside DR,,RALEIGH,NC,27623,(919) 840-0506,2006-07-10T00:00:00.000Z,Food Stand,0,0,U
3260,04092016792,CHURCH'S CHICKEN,1401 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 821-2220,2014-10-28T00:00:00.000Z,Restaurant,-78.6174522576779,35.7803348205949,M
3261,04092015352,HOLIDAY INN EXPRESS,1014 AIRPORT  BLVD ,,MORRISVILLE,NC,27560,(919) 653-2260,2009-03-06T00:00:00.000Z,Restaurant,-78.8184104570029,35.8585964175844,M
3262,04092015380,CROSSROADS STADIUM 20 UNIT #1874,501 CAITBOO AVE ,,CARY,NC,27518,(919) 816-0220,2009-04-13T00:00:00.000Z,Restaurant,-78.7352032294913,35.7583418740912,M
3263,04092015374,SHANE`S RIB SHACK #55,5811 POYNER VILLAGE PKY ,SUITE 101,RALEIGH,NC,27616,(919) 850-9900,2009-04-15T00:00:00.000Z,Restaurant,-78.5691664695608,35.8646428644915,M
3264,04092015381,BEAVER CREEK CINEMAS 12,1441 Beaver Creek Commons DR,,APEX,NC,27502,(919) 362-7342,2009-04-13T00:00:00.000Z,Restaurant,-78.8832325367311,35.7455401386582,M
3265,04092016371,DOS TAQUITOS XOCO,410 GLENWOOD AVE ,STE 300,RALEIGH,NC,27603,(919) 835-9010,2013-02-11T00:00:00.000Z,Restaurant,-78.6467350313086,35.7856582417335,M
3266,04092140608,HILLTOP CHRISTIAN SCHOOL CONCESSIONS,10212 FAYETTEVILLE RD ,,FUQUAY VARINA,NC,27526,(919) 552-5612,2017-01-17T00:00:00.000Z,Limited Food Service,-78.7224230850478,35.6278083234332,M
3267,04092300277,CARNICERIA LA HACIENDA,5440-114 ATLANTIC SPRINGS RD ,,RALEIGH,NC,27616,(984) 200-1151,2017-01-23T00:00:00.000Z,Meat Market,-78.5977328525835,35.8567358438188,M
3268,04092030273,RARE EARTH FARMS (WCID #512),407 GLENWOOD  AVE ,,RALEIGH,NC,27606,(919) 349-6080,2015-01-16T00:00:00.000Z,Mobile Food Units,-78.6477609726607,35.7854049112565,M
